1663888494.605426 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59196420 lastrcv:59196420 lastack:59196420 unacked:1 rcv_ssthresh:64240
1663888497.493924 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                            
1663888497.493945 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                            
1663888497.493973 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                                                                
1663888497.493996 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                    
1663888497.638568 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199452 lastrcv:59199452 lastack:59199452 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                        
1663888497.638607 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199452 lastrcv:59199452 lastack:59199452 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                        
1663888497.638628 	 ts sack olia wscale:7,7 rto:3176 rtt:953.419/555.504 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:41 bytes_acked:38 bytes_received:1 segs_out:8 segs_in:6 data_segs_out:2 data_segs_in:1 send 119821bps lastsnd:1904 lastrcv:1904 lastack:1904 pacing_rate 143784bps delivery_rate 189280bps delivered:2 busy:1964ms unacked:1 retrans:0/1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355
1663888497.638649 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59199452 lastrcv:59199452 lastack:59199452 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                            
1663888497.638670 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                            
1663888497.638691 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                            
1663888497.638719 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                                                                
1663888497.638742 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                    
1663888497.783139 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199596 lastrcv:59199596 lastack:59199596 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                          
1663888497.783172 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199596 lastrcv:59199596 lastack:59199596 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                          
1663888497.783193 	 ts sack olia wscale:7,7 rto:3176 rtt:953.419/555.504 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:41 bytes_acked:38 bytes_received:1 segs_out:8 segs_in:6 data_segs_out:2 data_segs_in:1 send 119821bps lastsnd:2048 lastrcv:2048 lastack:2048 pacing_rate 143784bps delivery_rate 189280bps delivered:2 busy:2108ms unacked:1 retrans:0/1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355
1663888497.783220 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59199596 lastrcv:59199596 lastack:59199596 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                              
1663888497.783241 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                              
1663888497.783270 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                              
1663888497.783295 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                                                                
1663888497.783316 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                      
1663888497.927487 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199740 lastrcv:59199740 lastack:59199740 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                               
1663888497.927519 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199740 lastrcv:59199740 lastack:59199740 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                               
1663888497.927555 	 ts sack olia wscale:7,7 rto:3176 rtt:953.419/555.504 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:45 bytes_retrans:4 bytes_acked:38 bytes_received:1 segs_out:9 segs_in:6 data_segs_out:3 data_segs_in:1 send 119821bps lastrcv:2196 lastack:2196 pacing_rate 143784bps delivery_rate 189280bps delivered:2 busy:2256ms unacked:1 retrans:0/2 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355
1663888497.927584 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59199744 lastrcv:59199744 lastack:59199744 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                   
1663888497.927608 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                   
1663888497.927636 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                   
1663888497.927658 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                                                                   
1663888497.927682 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                           
1663888498.071430 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199884 lastrcv:59199884 lastack:59199884 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                        
1663888498.071463 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59199884 lastrcv:59199884 lastack:59199884 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                        
1663888498.071486 	 ts sack olia wscale:7,7 rto:3108 rtt:846.867/564.783 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:147 bytes_retrans:4 bytes_acked:42 bytes_received:1 segs_out:10 segs_in:7 data_segs_out:4 data_segs_in:1 send 134897bps lastsnd:44 lastrcv:2340 lastack:44 pacing_rate 161872bps delivery_rate 4976bps delivered:3 busy:2400ms unacked:1 retrans:0/2 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355
1663888498.071515 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59199888 lastrcv:59199888 lastack:59199888 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                            
1663888498.071538 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                            
1663888498.071560 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                            
1663888498.071585 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                                                                            
1663888498.071608 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                                                    
1663888498.215894 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59200028 lastrcv:59200028 lastack:59200028 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                       
1663888498.215914 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34535 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,996ms,0) uid:20001 ino:6498537 sk:34ee <->
1663888498.215926 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200028 lastrcv:59200028 lastack:59200028 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                  
1663888498.215937 tcp   ESTAB    0      0               192.168.10.2:45756 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) uid:20001 ino:6498537 sk:34ef <->
1663888498.215948 	 ts sack olia wscale:7,7 rto:264 rtt:60.408/22.655 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:37 bytes_acked:38 segs_out:4 segs_in:3 data_segs_out:1 send 1891140bps lastsnd:64 lastrcv:64 lastack:4 pacing_rate 2269352bps delivery_rate 189080bps delivered:2 busy:60ms rcv_space:14280 rcv_ssthresh:64108 minrtt:60.407                                                                       
1663888498.215959 tcp   ESTAB    0      37              192.168.10.2:45758 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,276ms,0) uid:20001 ino:6498538 sk:34f0 <->
1663888498.215969 	 ts sack olia wscale:7,7 rto:276 rtt:60.364/30.182 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:37 bytes_acked:1 segs_out:4 segs_in:1 data_segs_out:1 send 1892519bps pacing_rate 3838048bps delivered:1 unacked:1 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.364                                                                                                             
1663888498.215990 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59200028 lastrcv:59200028 lastack:59200028 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                       
1663888498.216019 	 ts sack olia wscale:7,7 rto:3036 rtt:748.559/571.71 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:5 ssthresh:5 bytes_sent:147 bytes_retrans:4 bytes_acked:144 bytes_received:2 segs_out:11 segs_in:8 data_segs_out:4 data_segs_in:2 send 76307bps lastsnd:188 lastrcv:128 lastack:128 pacing_rate 91560bps delivery_rate 9696bps delivered:4 busy:2416ms retrans:0/2 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355
1663888498.216048 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59200032 lastrcv:59200032 lastack:59200032 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                           
1663888498.216075 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                           
1663888498.216088 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34535 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,988ms,0) uid:20001 ino:6498537 sk:34ee <->
1663888498.216100 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                 
1663888498.216114 mptcp ESTAB    0      0               192.168.10.2:45756 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) uid:20001 ino:6498537 sk:34ef <->
1663888498.216125 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594                                                                                                                                                                                                                                                                                                                                                                     
1663888498.216136 mptcp ESTAB    0      37              192.168.10.2:45758 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,268ms,0) uid:20001 ino:6498538 sk:34f0 <->
1663888498.216149 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:1                                                                                                                                                                                                                                                                                                                                        
1663888498.216174 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                           
1663888498.216201 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594                                                                                                                                                                                                                                                                                                                                                          
1663888498.216230 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                   
1663888498.358352 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:50237 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,916ms,0) uid:20001 ino:6498538 sk:34f1 <->
1663888498.358413 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                 
1663888498.358448 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                      
1663888498.358459 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34535 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,852ms,0) uid:20001 ino:6498537 sk:34ee <->
1663888498.358469 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                 
1663888498.358480 tcp   ESTAB    0      14280           192.168.10.2:45756 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,112ms,0) uid:20001 ino:6498537 sk:34ef <->
1663888498.358491 	 ts sack olia wscale:7,7 rto:264 rtt:60.408/22.655 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:14317 bytes_acked:38 segs_out:14 segs_in:3 data_segs_out:11 send 1891140bps lastsnd:20 lastrcv:208 lastack:148 pacing_rate 2269352bps delivery_rate 189080bps delivered:2 busy:80ms unacked:10 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.407                                
1663888498.358501 tcp   ESTAB    0      14280           192.168.10.2:45758 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,112ms,0) uid:20001 ino:6498538 sk:34f0 <->
1663888498.358512 	 ts sack olia wscale:7,7 rto:264 rtt:60.352/22.659 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:14317 bytes_acked:38 segs_out:14 segs_in:4 data_segs_out:11 send 1892895bps lastsnd:20 lastrcv:144 lastack:84 pacing_rate 2271440bps delivery_rate 189528bps delivered:2 busy:80ms unacked:10 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.274                                 
1663888498.358527 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:33287 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,916ms,0) uid:20001 ino:6498538 sk:34f2 <->
1663888498.358539 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                 
1663888498.358561 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                      
1663888498.358586 	 ts sack olia wscale:7,7 rto:3036 rtt:748.559/571.71 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:5 ssthresh:5 bytes_sent:147 bytes_retrans:4 bytes_acked:144 bytes_received:4 segs_out:13 segs_in:10 data_segs_out:4 data_segs_in:4 send 76307bps lastsnd:328 lastrcv:20 lastack:20 pacing_rate 91560bps delivery_rate 9696bps delivered:4 busy:2416ms retrans:0/2 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355
1663888498.358611 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                          
1663888498.358625 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:60759 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,916ms,0) uid:20001 ino:6498538 sk:34f3 <->
1663888498.358636 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200172 lastrcv:59200172 lastack:59200172 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                 
1663888498.358647 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:50237 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,912ms,0) uid:20001 ino:6498538 sk:34f1 <->
1663888498.358659 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                
1663888498.358681 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                          
1663888498.358694 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34535 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,848ms,0) uid:20001 ino:6498537 sk:34ee <->
1663888498.358707 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                
1663888498.358720 mptcp ESTAB    0      14280           192.168.10.2:45756 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,108ms,0) uid:20001 ino:6498537 sk:34ef <->
1663888498.358733 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:a                                                                                                                                                                                                                                                                                                                                       
1663888498.358747 mptcp ESTAB    0      14280           192.168.10.2:45758 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,108ms,0) uid:20001 ino:6498538 sk:34f0 <->
1663888498.358762 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:a                                                                                                                                                                                                                                                                                                                                       
1663888498.358775 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:33287 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,908ms,0) uid:20001 ino:6498538 sk:34f2 <->
1663888498.358788 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                
1663888498.358812 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                          
1663888498.358836 	 subflows:1 add_addr_accepted_max:7 token:9c40 write_seq:21800000594                                                                                                                                                                                                                                                                                                                                                         
1663888498.358858 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:100000001                                                                                                                                                                                                                                                                                  
1663888498.358870 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f1:60759 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,908ms,0) uid:20001 ino:6498538 sk:34f3 <->
1663888498.358883 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                
1663888498.503222 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:50237 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,772ms,0) uid:20001 ino:6498538 sk:34f1 <->
1663888498.503292 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                            
1663888498.503323 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                 
1663888498.503334 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:34535 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,708ms,0) uid:20001 ino:6498537 sk:34ee <->
1663888498.503344 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                            
1663888498.503355 tcp   ESTAB    0      14280           192.168.10.2:45756 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,092ms,0) uid:20001 ino:6498537 sk:34ef <->
1663888498.503365 	 ts sack olia wscale:7,7 rto:264 rtt:60.489/3.229 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:10 ssthresh:5 bytes_sent:38593 bytes_acked:24314 segs_out:31 segs_in:10 data_segs_out:28 send 1888608bps lastsnd:40 lastrcv:352 lastack:40 pacing_rate 2266312bps delivery_rate 1303256bps delivered:19 busy:224ms unacked:10 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.302                                      
1663888498.503375 tcp   ESTAB    0      15708           192.168.10.2:45758 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,252ms,0) uid:20001 ino:6498538 sk:34f0 <->
1663888498.503386 	 ts sack olia wscale:7,7 rto:268 rtt:67.071/20.71 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:5 ssthresh:5 bytes_sent:25741 bytes_retrans:5712 bytes_acked:4322 segs_out:22 segs_in:8 data_segs_out:19 send 851635bps lastsnd:16 lastrcv:288 lastack:16 pacing_rate 2043896bps delivery_rate 800696bps delivered:11 busy:224ms unacked:11 retrans:3/4 lost:3 sacked:6 rcv_space:14280 rcv_ssthresh:64108 minrtt:60
1663888498.503396 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:33287 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,772ms,0) uid:20001 ino:6498538 sk:34f2 <->
1663888498.503407 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                            
1663888498.503434 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                 
1663888498.503456 	 ts sack olia wscale:7,7 rto:3036 rtt:748.559/571.71 ato:40 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:5 ssthresh:5 bytes_sent:147 bytes_retrans:4 bytes_acked:144 bytes_received:4 segs_out:13 segs_in:10 data_segs_out:4 data_segs_in:4 send 76307bps lastsnd:472 lastrcv:164 lastack:164 pacing_rate 91560bps delivery_rate 9696bps delivered:4 busy:2416ms retrans:0/2 rcv_space:14280 rcv_ssthresh:64108 minrtt:60.355         
1663888498.503482 	 olia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:2 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 retrans:1/1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                     
1663888498.503493 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f1:60759 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,772ms,0) uid:20001 ino:6498538 sk:34f3 <->
1663888498.503504 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:59200316 lastrcv:59200316 lastack:59200316 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                            
1663888498.503514 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:50237 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,768ms,0) uid:20001 ino:6498538 sk:34f1 <->
1663888498.503524 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                           
1663888498.503545 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                     
1663888498.503558 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:34535 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,704ms,0) uid:20001 ino:6498537 sk:34ee <->
1663888498.503569 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                           
1663888498.503581 mptcp ESTAB    0      14280           192.168.10.2:45756 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=4)) timer:(on,088ms,0) uid:20001 ino:6498537 sk:34ef <->
1663888498.503592 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:a                                                                                                                                                                                                                                                                                                                                                  
1663888498.503603 mptcp ESTAB    0      15708           192.168.10.2:45758 192.168.3.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,248ms,0) uid:20001 ino:6498538 sk:34f0 <->
1663888498.503618 	 subflows:1 add_addr_signal:3 add_addr_accepted_max:7 write_seq:21800000594 snd_una:60000000b rcv_nxt:300000003                                                                                                                                                                                                                                                                                                      
1663888498.503631 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f0:33287 192.168.4.1:5101 users:(("iperf3",pid=10399,fd=6)) timer:(on,768ms,0) uid:20001 ino:6498538 sk:34f2 <->
1663888498.503645 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                           
1663888498.503667 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                     
