1663210380.106731 tcp   SYN-SENT 0      1               192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,984ms,0) uid:20001 ino:1113443 sk:2175 1663210380.106743 	 lia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:14972120 lastrcv:14972120 lastack:14972120 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663210381.443059 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.732ms,1) uid:20001 ino:1113443 sk:217a 1663210381.443071 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973452 lastrcv:14973452 lastack:14973452 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                 
1663210381.443101 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.760ms,1) uid:20001 ino:1113444 sk:217b 1663210381.443112 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973456 lastrcv:14973456 lastack:14973456 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                 
1663210381.443122 tcp   ESTAB    0      195636 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,068ms,0) uid:20001 ino:1113443 sk:217c 1663210381.443132 	 ts sack lia wscale:7,7 rto:232 rtt:31.303/0.098 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:137 ssthresh:136 bytes_sent:7347092 bytes_retrans:428400 bytes_acked:6727341 segs_out:5152 segs_in:1493 data_segs_out:5150 send 49998019bps lastsnd:4 lastrcv:1260 lastack:4 pacing_rate 59997616bps delivery_rate 49020688bps delivered:4722 busy:1228ms sndbuf_limited:804ms(65.5%) unacked:134 retrans:0/300 dsack_dups:5 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30
1663210381.443142 tcp   ESTAB    0      247044          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217d 1663210381.443152 	 ts sack lia wscale:7,7 rto:232 rtt:30.914/0.079 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:173 ssthresh:172 bytes_sent:9179189 bytes_retrans:542640 bytes_acked:8393790 segs_out:6443 segs_in:1687 data_segs_out:6440 send 63930646bps lastrcv:1324 pacing_rate 76716152bps delivery_rate 62807568bps delivered:5892 busy:1260ms sndbuf_limited:668ms(53.0%) unacked:170 retrans:0/380 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30                    
1663210381.443162 tcp   ESTAB    0      121380          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,064ms,0) uid:20001 ino:1113444 sk:217e 1663210381.443172 	 ts sack lia wscale:7,7 rto:232 rtt:30.639/0.096 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:85 ssthresh:83 bytes_sent:4570777 bytes_retrans:202776 bytes_acked:4246622 segs_out:3223 segs_in:1049 data_segs_out:3220 send 31692940bps lastsnd:8 lastrcv:1292 lastack:8 pacing_rate 38030440bps delivery_rate 31267384bps delivered:2994 busy:1260ms sndbuf_limited:944ms(74.9%) unacked:85 retrans:0/142 rcv_space:14280 rcv_ssthresh:64108 minrtt:30                             
1663210381.443235 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:35467 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.760ms,1) uid:20001 ino:1113444 sk:217f 1663210381.443245 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973456 lastrcv:14973456 lastack:14973456 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                 
1663210381.443259 tcp   ESTAB    0      177072 192.168.20.2%enp6s0f1:59089 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,072ms,0) uid:20001 ino:1113444 sk:2180 1663210381.443270 	 ts sack lia wscale:7,7 rto:232 rtt:31.625/0.901 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:124 ssthresh:122 bytes_sent:6657624 bytes_retrans:362712 bytes_acked:6117841 segs_out:4676 segs_in:1339 data_segs_out:4674 send 44792917bps lastrcv:1228 pacing_rate 53751072bps delivery_rate 45155584bps delivered:4297 busy:1200ms sndbuf_limited:892ms(74.3%) unacked:124 retrans:0/254 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.124                                          
1663210381.443300 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:54183 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.724ms,1) uid:20001 ino:1113443 sk:2179 1663210381.443314 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                    
1663210381.443328 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.724ms,1) uid:20001 ino:1113443 sk:217a 1663210381.443342 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                    
1663210381.443377 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.756ms,1) uid:20001 ino:1113444 sk:217b 1663210381.443391 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                    
1663210381.443405 mptcp ESTAB    0      195636 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,064ms,0) uid:20001 ino:1113443 sk:217c 1663210381.443420 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:86                                                                                                                                                                                                                                                                                                                                                                                                                  
1663210381.443430 mptcp ESTAB    0      248472          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217d 1663210381.443441 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:aa                                                                                                                                                                                                                                                                                                                                                                                                                  
1663210381.443455 mptcp ESTAB    0      121380          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,060ms,0) uid:20001 ino:1113444 sk:217e 1663210381.443465 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:55                                                                                                                                                                                                                                                                                                                                                                                                                  
1663210381.443524 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:35467 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.756ms,1) uid:20001 ino:1113444 sk:217f 1663210381.443534 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                    
1663210381.443544 mptcp ESTAB    0      177072 192.168.20.2%enp6s0f1:59089 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,072ms,0) uid:20001 ino:1113444 sk:2180 1663210381.443554 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:79                                                                                                                                                                                                                                                                                                                                                                                                                  
1663210381.594255 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:54183 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.580ms,1) uid:20001 ino:1113443 sk:2179 1663210381.594317 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973604 lastrcv:14973604 lastack:14973604 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                  
1663210381.594336 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.580ms,1) uid:20001 ino:1113443 sk:217a 1663210381.594348 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973604 lastrcv:14973604 lastack:14973604 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                  
1663210381.594382 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.612ms,1) uid:20001 ino:1113444 sk:217b 1663210381.594393 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973604 lastrcv:14973604 lastack:14973604 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                  
1663210381.594410 tcp   ESTAB    0      195636 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217c 1663210381.594422 	 ts sack lia wscale:7,7 rto:232 rtt:31.404/0.04 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:137 ssthresh:136 bytes_sent:8263868 bytes_retrans:428400 bytes_acked:7644117 segs_out:5794 segs_in:1732 data_segs_out:5792 send 49837218bps lastrcv:1408 pacing_rate 59804416bps delivery_rate 48910312bps delivered:5364 busy:1376ms sndbuf_limited:940ms(68.3%) unacked:134 retrans:0/300 dsack_dups:5 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30                      
1663210381.594434 tcp   ESTAB    0      248472          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,064ms,0) uid:20001 ino:1113443 sk:217d 1663210381.594445 	 ts sack lia wscale:7,7 rto:232 rtt:31.069/0.114 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:174 ssthresh:172 bytes_sent:10340153 bytes_retrans:542640 bytes_acked:9551898 segs_out:7256 segs_in:2006 data_segs_out:7253 send 63979401bps lastsnd:8 lastrcv:1472 lastack:8 pacing_rate 76774968bps delivery_rate 62874280bps delivered:6703 busy:1408ms sndbuf_limited:816ms(58.0%) unacked:172 retrans:0/380 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30
1663210381.594456 tcp   ESTAB    0      121380          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,072ms,0) uid:20001 ino:1113444 sk:217e 1663210381.594466 	 ts sack lia wscale:7,7 rto:232 rtt:30.944/0.153 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:85 ssthresh:83 bytes_sent:5177677 bytes_retrans:202776 bytes_acked:4853522 segs_out:3648 segs_in:1219 data_segs_out:3645 send 31380558bps lastrcv:1440 pacing_rate 37655752bps delivery_rate 31295600bps delivered:3419 busy:1408ms sndbuf_limited:1092ms(77.6%) unacked:85 retrans:0/142 rcv_space:14280 rcv_ssthresh:64108 minrtt:30                                                 
1663210381.594522 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:35467 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.612ms,1) uid:20001 ino:1113444 sk:217f 1663210381.594533 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973604 lastrcv:14973604 lastack:14973604 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                  
1663210381.594547 tcp   ESTAB    0      178500 192.168.20.2%enp6s0f1:59089 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,056ms,0) uid:20001 ino:1113444 sk:2180 1663210381.594558 	 ts sack lia wscale:7,7 rto:232 rtt:31.192/0.134 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:125 ssthresh:122 bytes_sent:7497288 bytes_retrans:362712 bytes_acked:6956077 segs_out:5264 segs_in:1565 data_segs_out:5262 send 45780969bps lastsnd:16 lastrcv:1380 lastack:16 pacing_rate 54935840bps delivery_rate 45524096bps delivered:4884 busy:1352ms sndbuf_limited:1044ms(77.2%) unacked:125 retrans:0/254 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.124                    
1663210381.594591 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:54183 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.572ms,1) uid:20001 ino:1113443 sk:2179 1663210381.594609 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                     
1663210381.594623 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.572ms,1) uid:20001 ino:1113443 sk:217a 1663210381.594635 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                     
1663210381.594670 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.604ms,1) uid:20001 ino:1113444 sk:217b 1663210381.594681 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                     
1663210381.594694 mptcp ESTAB    0      195636 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,068ms,0) uid:20001 ino:1113443 sk:217c 1663210381.594708 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:86                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210381.594723 mptcp ESTAB    0      248472          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217d 1663210381.594734 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ac                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210381.594744 mptcp ESTAB    0      121380          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,064ms,0) uid:20001 ino:1113444 sk:217e 1663210381.594760 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:55                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210381.594827 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:35467 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.604ms,1) uid:20001 ino:1113444 sk:217f 1663210381.594841 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                     
1663210381.594856 mptcp ESTAB    0      178500 192.168.20.2%enp6s0f1:59089 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,072ms,0) uid:20001 ino:1113444 sk:2180 1663210381.594870 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:7b                                                                                                                                                                                                                                                                                                                                                                                                                   
1663210381.742994 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:54183 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.428ms,1) uid:20001 ino:1113443 sk:2179 1663210381.743068 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973756 lastrcv:14973756 lastack:14973756 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                   
1663210381.743088 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.428ms,1) uid:20001 ino:1113443 sk:217a 1663210381.743101 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973756 lastrcv:14973756 lastack:14973756 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                   
1663210381.743134 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.460ms,1) uid:20001 ino:1113444 sk:217b 1663210381.743152 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973756 lastrcv:14973756 lastack:14973756 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                   
1663210381.743168 tcp   ESTAB    0      197064 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217c 1663210381.743182 	 ts sack lia wscale:7,7 rto:232 rtt:31.523/0.11 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:138 ssthresh:136 bytes_sent:9157796 bytes_retrans:428400 bytes_acked:8536617 segs_out:6420 segs_in:1965 data_segs_out:6418 send 50011484bps lastrcv:1560 pacing_rate 60012352bps delivery_rate 49096664bps delivered:5989 busy:1528ms sndbuf_limited:1080ms(70.7%) unacked:135 retrans:0/300 dsack_dups:5 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30                      
1663210381.743196 tcp   ESTAB    0      248472          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,068ms,0) uid:20001 ino:1113443 sk:217d 1663210381.743208 	 ts sack lia wscale:7,7 rto:232 rtt:31.072/0.096 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:174 ssthresh:172 bytes_sent:11569661 bytes_retrans:542640 bytes_acked:10781406 segs_out:8117 segs_in:2347 data_segs_out:8114 send 63973223bps lastsnd:4 lastrcv:1624 lastack:4 pacing_rate 76767552bps delivery_rate 63057280bps delivered:7564 busy:1560ms sndbuf_limited:968ms(62.1%) unacked:172 retrans:0/380 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30
1663210381.743219 tcp   ESTAB    0      122808          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,072ms,0) uid:20001 ino:1113444 sk:217e 1663210381.743230 	 ts sack lia wscale:7,7 rto:232 rtt:31.085/0.113 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:86 ssthresh:83 bytes_sent:5733169 bytes_retrans:202776 bytes_acked:5410442 segs_out:4037 segs_in:1374 data_segs_out:4034 send 31605726bps lastrcv:1592 pacing_rate 37926560bps delivery_rate 30784544bps delivered:3809 busy:1560ms sndbuf_limited:1244ms(79.7%) unacked:84 retrans:0/142 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30                                     
1663210381.743288 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:35467 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.460ms,1) uid:20001 ino:1113444 sk:217f 1663210381.743301 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973756 lastrcv:14973756 lastack:14973756 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                                   
1663210381.743316 tcp   ESTAB    0      178500 192.168.20.2%enp6s0f1:59089 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,068ms,0) uid:20001 ino:1113444 sk:2180 1663210381.743329 	 ts sack lia wscale:7,7 rto:232 rtt:31.295/0.158 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:125 ssthresh:122 bytes_sent:8389788 bytes_retrans:362712 bytes_acked:7848577 segs_out:5889 segs_in:1805 data_segs_out:5887 send 45630292bps lastsnd:4 lastrcv:1528 lastack:4 pacing_rate 54755912bps delivery_rate 45242840bps delivered:5509 busy:1500ms sndbuf_limited:1192ms(79.5%) unacked:125 retrans:0/254 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.124                       
1663210381.743367 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:54183 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.424ms,1) uid:20001 ino:1113443 sk:2179 1663210381.743384 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                      
1663210381.743399 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.424ms,1) uid:20001 ino:1113443 sk:217a 1663210381.743413 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                      
1663210381.743455 mptcp SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.456ms,1) uid:20001 ino:1113444 sk:217b 1663210381.743470 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                      
1663210381.743484 mptcp ESTAB    0      197064 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217c 1663210381.743499 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:87                                                                                                                                                                                                                                                                                                                                                                                                                    
1663210381.743513 mptcp ESTAB    0      248472          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,064ms,0) uid:20001 ino:1113443 sk:217d 1663210381.743527 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:ac                                                                                                                                                                                                                                                                                                                                                                                                                    
1663210381.743539 mptcp ESTAB    0      122808          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,072ms,0) uid:20001 ino:1113444 sk:217e 1663210381.743550 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:56                                                                                                                                                                                                                                                                                                                                                                                                                    
1663210381.743619 mptcp SYN-SENT 0      1      192.168.20.2%enp6s0f1:35467 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.456ms,1) uid:20001 ino:1113444 sk:217f 1663210381.743634 	 subflows:2 add_addr_signal:4 add_addr_accepted:1 add_addr_signal_max:1 write_seq:580000020c snd_una:1 rcv_nxt:1                                                                                                                                                                                                                                                                                                                                                                      
1663210381.743651 mptcp ESTAB    0      178500 192.168.20.2%enp6s0f1:59089 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,064ms,0) uid:20001 ino:1113444 sk:2180 1663210381.743665 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:7d                                                                                                                                                                                                                                                                                                                                                                                                                    
1663210381.893865 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:54183 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.280ms,1) uid:20001 ino:1113443 sk:2179 1663210381.893937 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973904 lastrcv:14973904 lastack:14973904 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210381.893956 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f1:53465 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,1.280ms,1) uid:20001 ino:1113443 sk:217a 1663210381.893969 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973904 lastrcv:14973904 lastack:14973904 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210381.894002 tcp   SYN-SENT 0      1      192.168.10.2%enp6s0f0:42681 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,1.312ms,1) uid:20001 ino:1113444 sk:217b 1663210381.894013 	 lia rto:2000 backoff:1 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:1 ssthresh:5 segs_out:1 lastsnd:14973904 lastrcv:14973904 lastack:14973904 unacked:1 lost:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                                
1663210381.894024 tcp   ESTAB    0      197064 192.168.20.2%enp6s0f1:48439 192.168.4.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,076ms,0) uid:20001 ino:1113443 sk:217c 1663210381.894036 	 ts sack lia wscale:7,7 rto:236 rtt:33.181/3.112 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:138 ssthresh:136 bytes_sent:10051724 bytes_retrans:428400 bytes_acked:9430545 segs_out:7046 segs_in:2197 data_segs_out:7044 send 47512492bps lastrcv:1708 pacing_rate 57014128bps delivery_rate 49740080bps delivered:6615 busy:1676ms sndbuf_limited:1196ms(71.4%) unacked:135 retrans:0/300 dsack_dups:5 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30 
1663210381.894055 tcp   ESTAB    0      249900          192.168.10.2:34596 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=4)) timer:(on,072ms,0) uid:20001 ino:1113443 sk:217d 1663210381.894067 	 ts sack lia wscale:7,7 rto:232 rtt:31.309/0.106 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:175 ssthresh:172 bytes_sent:12782033 bytes_retrans:542640 bytes_acked:11996634 segs_out:8966 segs_in:2686 data_segs_out:8963 send 63853844bps lastrcv:1772 pacing_rate 76622464bps delivery_rate 62928032bps delivered:8415 busy:1708ms sndbuf_limited:1036ms(60.7%) unacked:170 retrans:0/380 dsack_dups:1 rcv_space:14280 rcv_ssthresh:64108 notsent:7140 minrtt:30
1663210381.894082 tcp   ESTAB    0      122808          192.168.10.2:34598 192.168.3.1:5101 users:(("iperf3",pid=28918,fd=6)) timer:(on,056ms,0) uid:20001 ino:1113444 sk:217e 1663210381.894093 	 ts sack lia wscale:7,7 rto:232 rtt:31.143/0.115 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:86 ssthresh:83 bytes_sent:6278665 bytes_retrans:202776 bytes_acked:5953082 segs_out:4419 segs_in:1525 data_segs_out:4416 send 31546864bps lastsnd:16 lastrcv:1740 lastack:16 pacing_rate 37855320bps delivery_rate 31356568bps delivered:4189 busy:1708ms sndbuf_limited:1392ms(81.5%) unacked:86 retrans:0/142 rcv_space:14280 rcv_ssthresh:64108 minrtt:30         
